account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,intl_plan_yes,voice_mail_plan_yes
0.16033755274261602,0.0,0.5227858985382632,0.6030534351145038,0.522757923128793,0.2480117820324006,0.6616541353383458,0.24783362218370886,0.36301573167111906,0.30215827338129503,0.362796833773087,0.6000000000000001,0.1,0.6,0.0,0.0,0.0
0.36708860759493667,0.0,0.5428489538549729,0.43511450381679384,0.5428186109238031,0.3101620029455081,0.6766917293233081,0.31022530329289427,0.32828732561590973,0.6402877697841727,0.3278364116094986,0.375,0.25,0.3759259259259259,0.1111111111111111,0.0,0.0
0.620253164556962,0.0,0.7930639151619376,0.5343511450381679,0.7929871881321645,0.5281296023564065,0.3759398496240601,0.5282495667244368,0.6999109528049867,0.45323741007194246,0.6998680738786278,0.395,0.1,0.3944444444444444,0.2222222222222222,0.0,0.0
0.5864978902953587,0.0,0.3373459443966753,0.564885496183206,0.33732299393122045,0.6424153166421208,0.3533834586466165,0.6422876949740034,0.5087563075096468,0.2733812949640288,0.5085751978891819,0.385,0.15000000000000002,0.3851851851851852,0.4444444444444444,0.0,0.0
0.3164556962025316,0.0,0.7741473201490399,0.48091603053435117,0.7741065407956844,0.6306332842415316,0.4360902255639097,0.6305025996533795,0.5654496883348175,0.4964028776978418,0.5653034300791555,0.385,0.1,0.3851851851851852,0.0,0.0,0.0
0.2911392405063291,0.44230769230769235,0.5815419891086272,0.46564885496183206,0.5815913688469319,0.5949926362297496,0.3233082706766917,0.5951473136915078,0.4485010388839418,0.2877697841726619,0.44788918205804745,0.485,0.2,0.48518518518518516,0.1111111111111111,0.0,1.0
0.5189873417721519,0.0,0.7214101461736888,0.6030534351145038,0.7213418745785569,0.1667157584683358,0.5037593984962405,0.16672443674176776,0.32116355001484115,0.23741007194244607,0.32058047493403685,0.5900000000000001,0.1,0.5907407407407407,0.2222222222222222,0.0,0.0
0.5780590717299579,0.7115384615384616,0.20980223559759242,0.5190839694656488,0.20987862440997976,0.44565537555228274,0.8270676691729322,0.44575389948006927,0.3490650044523597,0.43165467625899284,0.3489445910290237,0.41,0.65,0.4092592592592592,0.0,0.0,1.0
0.32067510548523204,0.0,0.47807394668959596,0.5190839694656488,0.47808496291301417,0.47893961708394694,0.8045112781954886,0.4790294627383016,0.5618878005342831,0.381294964028777,0.5613456464379944,0.1,0.35000000000000003,0.1,0.1111111111111111,0.0,0.0
0.36708860759493667,0.0,0.5184866723989683,0.45038167938931295,0.5185434929197572,0.4365243004418262,0.3233082706766917,0.43639514731369156,0.4416740872662512,0.3741007194244605,0.44129287598944583,0.41500000000000004,0.25,0.41481481481481486,0.3333333333333333,0.0,0.0
0.07172995780590716,0.0,0.5090283748925194,0.6183206106870229,0.5089345920431557,0.17997054491899855,0.5789473684210527,0.17989601386481802,0.5945384387058474,0.539568345323741,0.5943271767810026,0.5950000000000001,0.30000000000000004,0.5944444444444444,0.1111111111111111,0.0,0.0
0.22784810126582275,0.0,0.8114072800229293,0.6870229007633587,0.8113621038435603,0.6144329896907217,0.518796992481203,0.6145580589254765,0.5512021371326803,0.7482014388489209,0.5507915567282322,0.7400000000000001,0.35000000000000003,0.7407407407407407,0.0,0.0,0.0
0.30801687763713076,0.0,0.5766695328174263,0.3282442748091603,0.5767026298044504,0.5384388807069219,0.5563909774436089,0.5383015597920277,0.3262095577322648,0.525179856115108,0.32585751978891814,0.45,0.1,0.45,0.1111111111111111,0.0,0.0
0.40928270042194087,0.0,0.45399828030954437,0.6335877862595419,0.45397842211732975,0.49661266568483065,0.5714285714285714,0.4967071057192375,0.5422974176313446,0.5539568345323742,0.5422163588390501,0.605,0.2,0.6055555555555555,0.4444444444444444,0.0,0.0
0.6160337552742616,0.0,0.3490971625107481,0.30534351145038163,0.3491233985165205,0.8795287187039763,0.3082706766917293,0.8797227036395148,0.33303650934995543,0.6474820143884892,0.33245382585751976,0.52,0.2,0.5203703703703704,0.2222222222222222,0.0,0.0
0.32489451476793246,0.0,0.474921180854113,0.5801526717557252,0.474881995954147,0.585861561119293,0.27067669172932335,0.58578856152513,0.5817750074205996,0.7194244604316546,0.5817941952506596,0.625,0.05,0.6259259259259259,0.1111111111111111,0.0,0.0
0.7130801687763713,0.0,0.6987675551734022,0.5572519083969465,0.6987525286581254,0.6061855670103092,0.6541353383458646,0.6062391681109185,0.36034431582071835,0.42446043165467634,0.36015831134564635,0.455,0.4,0.45555555555555555,0.0,0.0,0.0
0.16033755274261602,0.0,0.8392089423903698,0.7022900763358778,0.8391773432231961,0.6179675994108984,0.6015037593984962,0.6180242634315425,0.473137429504304,0.6258992805755397,0.4729551451187333,0.5750000000000001,0.1,0.5759259259259258,0.1111111111111111,0.0,0.0
0.5443037974683544,0.23076923076923078,0.3992548008025223,0.4427480916030534,0.39919082939986517,0.6085419734904272,0.48872180451127817,0.6086655112651647,0.44553279905016324,0.4676258992805756,0.44525065963060667,0.435,0.25,0.4351851851851852,0.0,0.0,1.0
0.4599156118143459,0.6538461538461539,0.5437087990828319,0.6106870229007634,0.5436614969656102,0.3151693667157585,0.5789473684210527,0.3150779896013865,0.2710002968239834,0.4748201438848921,0.27044854881266484,0.315,0.6000000000000001,0.31481481481481477,0.1111111111111111,0.0,1.0
0.5907172995780591,0.0,0.35626253940957303,0.4885496183206107,0.3562036412677006,0.46450662739322535,0.18796992481203006,0.4644714038128249,0.284357376075987,0.6618705035971224,0.28430079155672816,0.4,0.1,0.4,0.1111111111111111,0.0,0.0
0.5738396624472574,0.0,0.4912582401834337,0.6793893129770993,0.4912339851652056,0.4094256259204713,0.5864661654135337,0.40935875216637785,0.6402493321460374,0.44604316546762596,0.6398416886543534,0.5700000000000001,0.15000000000000002,0.5703703703703703,0.2222222222222222,1.0,0.0
0.40084388185654,0.0,0.27228432215534537,0.4885496183206107,0.27225219150370866,0.24506627393225333,0.6090225563909775,0.24506065857885617,0.5200356188780053,0.4964028776978418,0.5197889182058046,0.58,0.45,0.5796296296296296,0.1111111111111111,0.0,0.0
0.5147679324894515,0.0,0.6867297219833763,0.40458015267175573,0.6866149696561025,0.6002945508100147,0.481203007518797,0.6003466204506065,0.6636984268328883,0.6115107913669064,0.6635883905013191,0.41,0.15000000000000002,0.4092592592592592,0.5555555555555556,0.0,0.0
0.20675105485232065,0.0,0.3700200630553167,0.564885496183206,0.3700269723533378,0.5720176730486008,0.4962406015037593,0.5719237435008665,0.4485010388839418,0.6474820143884892,0.44788918205804745,0.55,0.25,0.55,0.1111111111111111,0.0,0.0
0.1350210970464135,0.0,0.5156205216394383,0.2366412213740458,0.515677680377613,0.6179675994108984,0.44360902255639095,0.6180242634315425,0.30929059067972686,0.33093525179856115,0.308707124010554,0.375,0.1,0.3759259259259259,0.2222222222222222,0.0,0.0
0.46413502109704635,0.0,0.5308111206649471,0.5572519083969465,0.5308496291301416,0.6589101620029455,0.24812030075187969,0.6589254766031196,0.3885425942416147,0.3741007194244605,0.3885224274406332,0.525,0.35000000000000003,0.5259259259259259,0.0,0.0,0.0
0.5358649789029536,0.6153846153846154,0.6331327027801663,0.3587786259541985,0.6331759946055293,0.4904270986745214,0.2781954887218045,0.49046793760831886,0.3262095577322648,0.4676258992805756,0.32585751978891814,0.47000000000000003,0.1,0.4703703703703703,0.2222222222222222,1.0,1.0
0.3924050632911392,0.0,0.3912295786758384,0.45038167938931295,0.39126770060687793,0.6350515463917525,0.47368421052631576,0.6350086655112651,0.5405164737310775,0.1654676258992806,0.5402374670184695,0.5700000000000001,0.15000000000000002,0.5703703703703703,0.1111111111111111,0.0,0.0
0.7932489451476793,0.7307692307692308,0.7282889079965607,0.4885496183206107,0.7282535401213756,0.3776141384388807,0.6240601503759398,0.37746967071057186,0.23152270703472838,0.3669064748201439,0.23153034300791553,0.5700000000000001,0.15000000000000002,0.5703703703703703,0.3333333333333333,0.0,1.0
0.5485232067510548,0.0,0.594726282602465,0.48091603053435117,0.5947403910991234,0.45655375552282773,0.44360902255639095,0.4564991334488735,0.2528940338379341,0.7194244604316546,0.2526385224274406,0.665,0.05,0.6648148148148147,0.0,0.0,0.0
0.3881856540084388,0.0,0.42848953854972777,0.8167938931297709,0.42852326365475385,0.5690721649484536,0.5263157894736841,0.5691507798960138,0.6452953398634609,0.539568345323741,0.6451187335092348,0.6000000000000001,0.35000000000000003,0.6,0.1111111111111111,0.0,0.0
0.6540084388185654,0.0,0.4921180854112927,0.46564885496183206,0.49207687120701277,0.4839469808541973,0.6842105263157894,0.4838821490467937,0.6328287325615909,0.4964028776978418,0.6325857519788916,0.645,0.25,0.6444444444444444,0.3333333333333333,0.0,0.0
0.4430379746835443,0.0,0.26425910002866154,0.6030534351145038,0.26432906271072154,0.7684830633284241,0.4360902255639097,0.7684575389948006,0.5173642030276047,0.5035971223021583,0.5171503957783639,0.34,0.2,0.34074074074074073,0.1111111111111111,0.0,0.0
0.6075949367088608,0.19230769230769232,0.5391229578675839,0.5038167938931297,0.5391099123398516,0.4577319587628865,0.5789473684210527,0.45753899480069327,0.36301573167111906,0.4604316546762591,0.362796833773087,0.6400000000000001,0.1,0.6407407407407407,0.0,0.0,1.0
0.5738396624472574,0.0,0.5841215247922041,0.6717557251908397,0.5841200269723533,0.311340206185567,0.48872180451127817,0.31126516464471404,0.44375185514989607,0.34532374100719426,0.44327176781002625,0.44000000000000006,0.25,0.4407407407407407,0.2222222222222222,0.0,0.0
0.4894514767932489,0.0,0.5402694181713958,0.45038167938931295,0.5402899527983817,0.7673048600883653,0.14285714285714285,0.7674176776429809,0.11813594538438704,0.5899280575539569,0.11807387862796831,0.6000000000000001,0.2,0.6,0.2222222222222222,0.0,0.0
0.5822784810126582,0.0,0.5130409859558613,0.648854961832061,0.5129804450438301,0.923122238586156,0.6090225563909775,0.923050259965338,0.3110715345799941,0.20143884892086333,0.31068601583113453,0.41500000000000004,0.30000000000000004,0.41481481481481486,0.4444444444444444,0.0,0.0
0.5147679324894515,0.5384615384615385,0.3499570077386071,0.5419847328244275,0.3499662845583277,0.6718703976435936,0.3082706766917293,0.6717504332755633,0.5087563075096468,0.6618705035971224,0.5085751978891819,0.39,0.4,0.3907407407407407,0.1111111111111111,0.0,1.0
0.9113924050632911,0.0,0.34709085697907716,0.7938931297709924,0.34710047201618344,0.6662739322533137,0.5112781954887218,0.6662045060658579,0.6666666666666667,0.30215827338129503,0.6662269129287599,0.665,0.2,0.6648148148148147,0.0,0.0,0.0
0.18987341772151897,0.0,0.5563198624247636,0.3893129770992366,0.5563047875927174,0.5407952871870397,0.2781954887218045,0.5407279029462738,0.5093499554764025,0.5467625899280577,0.5092348284960422,0.5599999999999999,0.25,0.5592592592592592,0.3333333333333333,0.0,0.0
0.4725738396624472,0.0,0.4465462883347665,0.5572519083969465,0.44656102494942684,0.3531664212076583,0.5037593984962405,0.3532062391681109,0.38498070644108046,0.5179856115107915,0.38456464379947225,0.7450000000000001,0.1,0.7444444444444444,0.0,0.0,0.0
0.4683544303797468,0.0,0.6864431069074234,0.26717557251908397,0.686446392447741,0.6270986745213549,0.8496240601503757,0.6270363951473136,0.5719798159691303,0.5035971223021583,0.5718997361477571,0.5,0.25,0.5,0.3333333333333333,0.0,0.0
0.2151898734177215,0.0,0.417598165663514,0.3740458015267175,0.41756574511126093,0.46921944035346097,0.31578947368421045,0.46932409012131715,0.32828732561590973,0.4892086330935252,0.3278364116094986,0.41500000000000004,0.30000000000000004,0.41481481481481486,0.3333333333333333,0.0,0.0
0.28270042194092826,0.0,0.4571510461450273,0.3969465648854962,0.4571813890761969,0.39086892488954345,0.3684210526315789,0.39098786828422877,0.4295043039477589,0.3669064748201439,0.42941952506596287,0.55,0.45,0.55,0.5555555555555556,0.0,0.0
0.3924050632911392,0.7307692307692308,0.6231011751218115,0.5190839694656488,0.6230613621038436,0.4653902798232695,0.6165413533834585,0.4655112651646447,0.2707034728406055,0.3884892086330936,0.27044854881266484,0.515,0.1,0.5148148148148147,0.1111111111111111,0.0,1.0
0.4135021097046413,0.0,0.4775007165376899,0.2748091603053435,0.47741065407956845,0.734020618556701,0.30075187969924816,0.7341421143847486,0.3716236271890769,0.4892086330935252,0.371372031662269,0.53,0.1,0.5296296296296296,0.0,0.0,0.0
0.30379746835443033,0.0,0.34221840068787623,0.4427480916030534,0.34221173297370194,0.341678939617084,0.5789473684210527,0.3417677642980936,0.5319085782131197,0.6618705035971224,0.5316622691292874,0.29,0.25,0.29074074074074074,0.1111111111111111,0.0,0.0
0.27848101265822783,0.5961538461538461,0.4946976210948696,0.2595419847328244,0.4946055293324343,0.5210603829160529,0.27067669172932335,0.5209705372616984,0.518848322944494,0.45323741007194246,0.5184696569920844,0.66,0.30000000000000004,0.6592592592592592,0.1111111111111111,0.0,1.0
0.5527426160337553,0.0,0.27629693321868737,0.7022900763358778,0.27629804450438294,0.49219440353460975,0.2932330827067669,0.4922010398613519,0.3303650934995548,0.5179856115107915,0.3298153034300791,0.42000000000000004,0.15000000000000002,0.42037037037037034,0.1111111111111111,0.0,0.0
0.39662447257383965,0.46153846153846156,0.3634279163083979,0.6564885496183206,0.36345246122724206,0.40500736377025043,0.23308270676691728,0.4048526863084922,0.5028198278420897,0.33812949640287776,0.5026385224274406,0.63,0.2,0.6296296296296295,0.4444444444444444,0.0,1.0
0.5611814345991561,0.0,0.5809687589567212,0.6717557251908397,0.5809170600134861,0.6427098674521355,0.8872180451127818,0.64263431542461,0.3980409617097061,0.5107913669064748,0.3977572559366754,0.25,0.45,0.25,0.1111111111111111,0.0,0.0
0.4725738396624472,0.0,0.6956147893379193,0.564885496183206,0.6955495616992583,0.6998527245949926,0.7744360902255638,0.6998266897746966,0.47284060552092616,0.5683453237410072,0.4722955145118732,0.535,0.1,0.5351851851851852,0.3333333333333333,0.0,0.0
0.39662447257383965,0.0,0.5755230725136143,0.4732824427480916,0.5755225893459204,0.43092783505154636,0.18045112781954886,0.43084922010398613,0.37993469872365687,0.4964028776978418,0.37994722955145116,0.685,0.15000000000000002,0.6851851851851852,0.2222222222222222,0.0,0.0
0.37974683544303794,0.75,0.4534250501576384,0.48091603053435117,0.4534726904922454,0.2857142857142857,0.12781954887218044,0.2856152512998267,0.3054318788958148,0.4676258992805756,0.30540897097625325,0.515,0.15000000000000002,0.5148148148148147,0.3333333333333333,0.0,1.0
0.6708860759493671,0.7115384615384616,0.5078819145887075,0.5343511450381679,0.5079231287929872,0.3608247422680413,0.5864661654135337,0.3608318890814558,0.4870881567230632,0.381294964028777,0.4868073878627967,0.555,0.4,0.5555555555555556,0.3333333333333333,0.0,1.0
0.38396624472573837,0.0,0.5187732874749212,0.4732824427480916,0.5187120701281187,0.37525773195876283,0.13533834586466165,0.37504332755632586,0.26773523300682694,0.2517985611510792,0.2671503957783641,0.5900000000000001,0.2,0.5907407407407407,0.0,1.0,0.0
0.270042194092827,0.0,0.535110346804242,0.30534351145038163,0.5350640593391773,0.5390279823269515,0.39849624060150374,0.5389948006932409,0.5437815375482338,0.30215827338129503,0.5435356200527703,0.42500000000000004,0.65,0.4259259259259259,0.3333333333333333,0.0,0.0
0.7468354430379747,0.0,0.5075952995127544,0.5954198473282443,0.5075859743762643,0.7490427098674522,0.4060150375939849,0.7490467937608319,0.37013950727218753,0.4676258992805756,0.37005277044854873,0.505,0.35000000000000003,0.5055555555555555,0.3333333333333333,0.0,0.0
0.7932489451476793,0.0,0.6443106907423332,0.38167938931297707,0.6443020903573836,0.4527245949926362,0.33082706766917297,0.45268630849220104,0.47818343722172746,0.60431654676259,0.4775725593667545,0.315,0.2,0.31481481481481477,0.2222222222222222,0.0,0.0
0.3122362869198312,0.0,0.5981656635139009,0.20610687022900764,0.598111935266352,0.245360824742268,0.6165413533834585,0.24540727902946274,0.3885425942416147,0.19424460431654678,0.3885224274406332,0.485,0.2,0.48518518518518516,0.4444444444444444,1.0,0.0
0.3755274261603375,0.0,0.5345371166523359,0.5343511450381679,0.5345583277140931,0.8589101620029455,0.6541353383458646,0.8589254766031196,0.5428910655981003,0.6618705035971224,0.5428759894459101,0.41,0.1,0.4092592592592592,0.1111111111111111,0.0,0.0
0.42194092827004215,0.0,0.4643164230438521,0.3893129770992366,0.46426163182737695,0.5378497790868925,0.2631578947368421,0.5379549393414211,0.27129712080736124,0.4892086330935252,0.271108179419525,0.5750000000000001,0.25,0.5759259259259258,0.0,0.0,0.0
0.5147679324894515,0.0,0.34565778159931215,0.5343511450381679,0.34558327714093057,0.4939617083946981,0.6015037593984962,0.4939341421143847,0.3719204511724548,0.42446043165467634,0.371372031662269,0.645,0.25,0.6444444444444444,0.4444444444444444,0.0,0.0
0.32067510548523204,0.3269230769230769,0.5798222986529092,0.38167938931297707,0.5797370195549562,0.5263622974963181,0.48872180451127817,0.5265164644714038,0.518551498961116,0.43884892086330934,0.5184696569920844,0.5650000000000001,0.25,0.5648148148148148,0.0,0.0,1.0
0.3333333333333333,0.0,0.3588420750931499,0.25190839694656486,0.35890087660148345,0.46921944035346097,0.5639097744360901,0.46932409012131715,0.4520629266844762,0.19424460431654678,0.4518469656992084,0.795,0.1,0.7944444444444444,0.2222222222222222,0.0,0.0
0.5780590717299579,0.0,0.6150759529951276,0.2977099236641221,0.614969656102495,0.4963181148748159,0.6766917293233081,0.49636048526863075,0.26268922528940336,0.43884892086330934,0.26253298153034293,0.26,0.15000000000000002,0.25925925925925924,0.4444444444444444,0.0,0.0
0.3164556962025316,0.0,0.5061622241329894,0.3893129770992366,0.5060687795010115,0.5908689248895435,0.21804511278195488,0.5909878682842288,0.4250519441970911,0.5539568345323742,0.4248021108179419,0.6200000000000001,0.1,0.6203703703703703,0.0,0.0,0.0
0.6371308016877637,0.5,0.6081971911722558,0.36641221374045796,0.6082265677680377,0.6020618556701031,0.7368421052631577,0.6020797227036395,0.47996438112199463,0.43884892086330934,0.47955145118733505,0.38,0.55,0.3796296296296296,0.1111111111111111,0.0,1.0
0.3291139240506329,0.0,0.45571797076526227,0.4580152671755725,0.455664194200944,0.48659793814432994,0.5488721804511278,0.4866551126516464,0.5218165627782725,0.2517985611510792,0.5217678100263852,0.515,0.35000000000000003,0.5148148148148147,0.2222222222222222,0.0,0.0
0.24894514767932485,0.0,0.4081398681570651,0.7557251908396947,0.4081254214430209,0.550220913107511,0.41353383458646614,0.5500866551126516,0.8414959928762245,0.5467625899280577,0.8410290237467015,0.73,0.1,0.7296296296296296,0.1111111111111111,0.0,0.0
0.6455696202531646,0.0,0.47090856979077106,0.49618320610687017,0.4708361429534727,0.3905743740795287,0.4511278195488722,0.39064124783362214,0.4286138319976254,0.381294964028777,0.4281002638522426,0.36000000000000004,0.25,0.3592592592592592,0.0,0.0,0.0
0.5864978902953587,0.0,0.4216107767268559,0.2824427480916031,0.4216115981119352,0.5602356406480118,0.4511278195488722,0.5601386481802426,0.5963193826061146,0.22302158273381295,0.5963060686015831,0.63,0.2,0.6296296296296295,0.3333333333333333,0.0,0.0
0.3333333333333333,0.6538461538461539,0.6901691028948124,0.4732824427480916,0.6901550910316926,0.23564064801178203,0.5864661654135337,0.2357019064124783,0.5129118432769368,0.42446043165467634,0.512532981530343,0.61,0.15000000000000002,0.6092592592592593,0.1111111111111111,0.0,1.0
0.2869198312236287,0.0,0.31269704786471775,0.3969465648854962,0.31271072151045176,0.48659793814432994,0.23308270676691728,0.4866551126516464,0.44464232710002977,0.6618705035971224,0.44459102902374653,0.58,0.5,0.5796296296296296,0.2222222222222222,0.0,0.0
0.26160337552742613,0.4807692307692308,0.5371166523359129,0.7862595419847327,0.5370869858395144,0.2777614138438881,0.2932330827067669,0.2776429809358752,0.28643514395963193,0.5323741007194245,0.28627968337730864,0.61,0.1,0.6092592592592593,0.1111111111111111,0.0,1.0
0.04641350210970464,0.0,0.6795643450845515,0.5954198473282443,0.6795347269049224,0.5855670103092784,0.6390977443609023,0.5854419410745233,0.4817453250222618,0.525179856115108,0.4815303430079155,0.555,0.15000000000000002,0.5555555555555556,0.2222222222222222,0.0,0.0
0.4683544303797468,0.42307692307692313,0.5136142161077674,0.5801526717557252,0.5136547538772758,0.6061855670103092,0.6466165413533833,0.6062391681109185,0.6461858118135946,0.7553956834532376,0.6457783641160948,0.45999999999999996,0.2,0.45925925925925926,0.2222222222222222,0.0,1.0
0.36708860759493667,0.0,0.22957867583834912,0.4580152671755725,0.22960215778826704,0.39823269513991166,0.6992481203007519,0.39826689774696705,0.4775897892549718,0.32374100719424465,0.4775725593667545,0.53,0.2,0.5296296296296296,0.0,0.0,0.0
